CUST_ID,BALANCE_CREDIT_RATIO,PURCHASES_CREDIT_RATIO,CASH_ADVANCE_CREDIT_RATIO,SPENDING_CREDIT_RATIO,ACTIVITY_SCORE,PRC_FULL_PAYMENT,CASH_ADVANCE_DOMINANCE,BALANCE_UTILIZATION,PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,cluster,pseudo_label
C10244,0.5017985331243727,0.14868999999981414,0.0,0.14868999999981414,0.6666666666666666,0.0,0.0,0.5017985331243727,1.0,0.0,0,0
C10245,0.6352687414161372,0.024999999999979164,0.23339402858313885,0.258394028583118,0.5833333333333334,0.0,0.9032485381422424,0.6352687414161372,0.5,0.25,0,0
C10246,0.3258639925711182,0.012065714285702793,0.014699175619033618,0.02676488990473641,0.472222,0.0,0.5491961921318927,0.3258639925711182,0.333333,0.083333,0,0
C10247,0.00889065654543838,0.04492545454537286,0.03315593981812153,0.0780813943634944,0.40404066666666666,0.0,0.42463303950487535,0.00889065654543838,0.5,0.166667,0,0
C10248,0.9613929687130185,0.15441025640946457,0.0,0.15441025640946457,0.5277776666666667,0.0,0.0,0.9613929687130185,0.583333,0.0,0,0
C10249,0.4465987544438242,0.15447222222200768,1.0577868006929751,1.212259022914983,0.439394,0.0,0.8725749041225712,0.4465987544438242,0.25,0.25,0,0
C10250,0.05930884949985173,0.6025174999984938,0.0,0.6025174999984938,0.37878799999999996,1.0,0.0,0.05930884949985173,0.5,0.0,1,1
C10252,0.10154121836345176,0.11455090909070081,0.0,0.11455090909070081,0.3636363333333333,0.0,0.0,0.10154121836345176,0.090909,0.0,0,0
C10253,0.9380692086635397,1.0657466666631141,0.0,1.0657466666631141,0.6666666666666666,0.0,0.0,0.9380692086635397,1.0,0.0,0,0
C10254,0.0026870039999910434,0.04433333333318556,0.0,0.04433333333318556,0.20454533333333336,0.181818,0.0,0.0026870039999910434,0.25,0.0,0,0
C10255,0.0363218451666364,0.13717999999988567,0.0,0.13717999999988567,0.6666666666666666,0.0,0.0,0.0363218451666364,1.0,0.0,0,0
C10256,0.0042602553333049315,0.05310666666631263,0.0,0.05310666666631263,0.6666666666666666,0.0,0.0,0.0042602553333049315,1.0,0.0,0,0
C10259,0.5861195727485347,0.26040749999934903,1.0009922347474975,1.2613997347468464,0.5277776666666667,0.0,0.7935567189146471,0.5861195727485347,0.25,0.333333,0,0
C10260,0.9964822199900352,0.6759599999932404,0.0,0.6759599999932404,0.6666666666666666,0.083333,0.0,0.9964822199900352,1.0,0.0,0,0
C10261,0.00975402349995123,0.09656999999951715,0.0,0.09656999999951715,0.4722223333333333,0.25,0.0,0.00975402349995123,0.416667,0.0,0,0
C10262,0.01614263591302944,0.14810695652161032,0.0,0.14810695652161032,0.6666666666666666,1.0,0.0,0.01614263591302944,1.0,0.0,1,1
C10263,0.8892171541651847,0.0,0.07815978133320307,0.07815978133320307,0.388889,0.0,0.9999999999786762,0.8892171541651847,0.0,0.166667,0,0
C10265,0.014792855333234715,0.15610666666562598,0.0,0.15610666666562598,0.242424,0.5,0.0,0.014792855333234715,0.363636,0.0,1,1
C10266,0.0005871768999994127,0.0029679999999970316,0.0,0.0029679999999970316,0.30050499999999997,0.0,0.0,0.0005871768999994127,0.083333,0.0,0,0
C10267,0.09540877009082234,0.12024272727261796,0.07038731236357237,0.19063003963619032,0.6944443333333333,0.0,0.3692351556846341,0.09540877009082234,0.833333,0.25,0,0
C10269,0.4126066760737684,0.119102222222134,0.0,0.119102222222134,0.6666666666666666,0.0,0.0,0.4126066760737684,1.0,0.0,0,0
C10270,0.9269954616615167,0.0,0.9538562416613675,0.9538562416613675,0.388889,0.083333,0.9999999999941758,0.9269954616615167,0.0,0.166667,0,0
C10271,0.24717677177750308,0.35366666666627367,0.0,0.35366666666627367,0.328283,0.0,0.0,0.24717677177750308,0.166667,0.0,0,0
C10275,0.06825146099992416,0.04543666666661618,0.0,0.04543666666661618,0.4090909999999999,0.0,0.0,0.06825146099992416,0.5,0.0,0,0
C10277,0.18038837833303267,0.4967433333325054,0.0,0.4967433333325054,0.6666666666666666,0.0,0.0,0.18038837833303267,1.0,0.0,0,0
C10278,0.3646218826661805,0.07476399999990031,0.0,0.07476399999990031,0.6388889999999999,0.0,0.0,0.3646218826661805,0.916667,0.0,0,0
C10279,0.00849566378946474,0.05998947368414737,0.0,0.05998947368414737,0.388889,0.083333,0.0,0.00849566378946474,0.166667,0.0,0,0
C10282,0.5207154611993058,0.02010666666663986,0.2212265746663717,0.24133324133301154,0.527778,0.0,0.9166850511069163,0.5207154611993058,0.166667,0.416667,0,0
C10283,0.011162738499992025,0.0989357142856436,0.0,0.0989357142856436,0.6666666666666666,0.833333,0.0,0.011162738499992025,1.0,0.0,1,1
C10286,0.0017094113333219374,0.03196666666645356,0.0,0.03196666666645356,0.08838366666666668,0.0,0.0,0.0017094113333219374,0.083333,0.0,0,0
C10287,0.8919450366624194,0.060271428571141566,0.08625684666625592,0.1465282752373975,0.4444443333333334,0.0,0.5886703199345237,0.8919450366624194,0.25,0.083333,0,0
C10288,0.005635964736832218,0.06682280701742663,0.0,0.06682280701742663,0.11868666666666666,0.0,0.0,0.005635964736832218,0.083333,0.0,0,0
C10289,0.14033293419034254,0.03942857142853388,0.0,0.03942857142853388,0.5833333333333334,0.5,0.0,0.14033293419034254,0.75,0.0,1,1
C10290,0.17703847647037996,0.2364705882350159,0.13991679576454127,0.3763873839995571,0.6944443333333333,0.0,0.3717361466192729,0.17703847647037996,1.0,0.083333,0,0
C10292,1.1293375799887064,0.4989599999950104,0.07225935499927741,0.5712193549942878,0.6944443333333333,0.0,0.12650018660298198,1.1293375799887064,1.0,0.083333,0,0
C10293,0.07041649336834692,0.023599999999975155,0.0,0.023599999999975155,0.5277776666666667,0.0,0.0,0.07041649336834692,0.583333,0.0,0,0
C10294,0.9208737463963165,1.1426279999954296,0.0,1.1426279999954296,0.6666666666666666,0.0,0.0,0.9208737463963165,1.0,0.0,0,0
C10295,0.09090383933303033,0.0,0.2273853503325754,0.2273853503325754,0.30050499999999997,0.181818,0.9999999999853406,0.09090383933303033,0.0,0.083333,0,0
C10297,0.8069203783306437,0.0,0.1890779326660364,0.1890779326660364,0.361111,0.0,0.9999999999823705,0.8069203783306437,0.0,0.083333,0,0
C10298,0.5870649931988259,0.08192599999983614,0.37524823239924954,0.45717423239908567,0.6111110000000001,0.0,0.8207991741538897,0.5870649931988259,0.583333,0.25,0,0
C10299,0.01279204353844186,0.12974461538441578,0.0,0.12974461538441578,0.37878799999999996,0.5,0.0,0.01279204353844186,0.5,0.0,1,1
C10300,0.9116418851651473,0.0,0.08546545016652422,0.08546545016652422,0.388889,0.0,0.9999999999804989,0.9116418851651473,0.0,0.166667,0,0
C10301,0.02801421169997198,0.2236489999997763,0.0,0.2236489999997763,0.6666666666666666,1.0,0.0,0.02801421169997198,1.0,0.0,1,1
C10302,0.9651551043317248,0.0774183333332043,0.4194545136659676,0.49687284699917184,0.527778,0.0,0.844188842674391,0.9651551043317248,0.416667,0.166667,0,0
C10303,0.7211428091985578,0.3557999999992884,0.0,0.3557999999992884,0.388889,0.0,0.0,0.7211428091985578,0.166667,0.0,0,0
C10304,0.9980654712475049,0.0,0.08720859024978198,0.08720859024978198,0.5277776666666667,0.0,0.999999999971333,0.9980654712475049,0.0,0.583333,0,0
C10305,0.006972210666655047,0.07605999999987324,0.0,0.07605999999987324,0.6666666666666666,0.333333,0.0,0.006972210666655047,1.0,0.0,0,0
C10307,0.25352801666624414,0.04099666666659834,0.46544599499922423,0.5064426616658225,0.4722223333333333,0.0,0.9190497369765783,0.25352801666624414,0.166667,0.25,0,0
C10308,0.46225771608294813,0.0,0.27491318041643753,0.27491318041643753,0.361111,0.0,0.9999999999969688,0.46225771608294813,0.0,0.083333,0,0
C10309,0.8343690709972187,0.24463333333251788,0.0,0.24463333333251788,0.6666666666666666,0.0,0.0,0.8343690709972187,1.0,0.0,0,0
C10310,0.382901421992342,3.282139999934357,0.7619446819847611,4.044084681919118,0.5833333333333334,0.636364,0.18840967534325034,0.382901421992342,0.666667,0.083333,1,1
C10311,0.9054255099977365,0.1686824999995783,0.4212393527489469,0.5899218527485252,0.4722223333333333,0.0,0.7140595839678613,0.9054255099977365,0.25,0.166667,0,0
C10314,0.1440273781476147,0.5848703703682042,0.0,0.5848703703682042,0.4368686666666666,0.0,0.0,0.1440273781476147,0.583333,0.0,0,0
C10316,0.04625152111100833,0.48030666666559935,0.0,0.48030666666559935,0.6666666666666666,1.0,0.0,0.04625152111100833,1.0,0.0,1,1
C10317,0.02818137299995303,0.24703166666625495,0.0,0.24703166666625495,0.6666666666666666,0.666667,0.0,0.02818137299995303,1.0,0.0,1,1
C10318,0.03826044457131925,0.4131571428559624,0.0,0.4131571428559624,0.6666666666666666,0.833333,0.0,0.03826044457131925,1.0,0.0,1,1
C10319,0.3585220155547588,0.0,0.3569605957769846,0.3569605957769846,0.3636363333333333,0.0,0.9999999999937746,0.3585220155547588,0.0,0.181818,0,0
C10320,0.26995645857014305,0.18907619047529012,0.0,0.18907619047529012,0.5555556666666667,0.0,0.0,0.26995645857014305,0.666667,0.0,0,0
C10321,0.003547228133330968,0.033211333333311194,0.0,0.033211333333311194,0.6388889999999999,0.909091,0.0,0.003547228133330968,0.916667,0.0,1,1
C10322,0.5319870171978721,0.8036479999967854,0.705517833197178,1.5091658331939632,0.75,0.0,0.4674886070685596,0.5319870171978721,1.0,0.25,0,0
C10324,0.9270419609907296,0.0,0.40297416399597025,0.40297416399597025,0.4444443333333334,0.0,0.9999999999751845,0.9270419609907296,0.0,0.333333,0,0
C10325,0.34050320927210814,0.0,0.6171835307261506,0.6171835307261506,0.388889,0.0,0.9999999999970541,0.34050320927210814,0.0,0.166667,0,0
C10326,0.18539631199814602,0.0,0.8424569259915754,0.8424569259915754,0.45454533333333336,0.0,0.9999999999881299,0.18539631199814602,0.0,0.363636,0,0
C10328,0.5097978343563601,0.06471794871761684,0.0,0.06471794871761684,0.6111110000000001,0.0,0.0,0.5097978343563601,0.833333,0.0,0,0
C10329,0.026726147333155162,0.14999999999900002,0.0,0.14999999999900002,0.6666666666666666,0.166667,0.0,0.026726147333155162,1.0,0.0,0,0
C10330,7.978566666653369e-05,0.12249499999979585,0.0,0.12249499999979585,0.30808066666666667,0.0,0.0,7.978566666653369e-05,0.833333,0.0,0,0
C10331,0.830240971928368,0.0026228070175392582,0.38129053824494513,0.38391334526248433,0.5,0.0,0.9931682317073703,0.830240971928368,0.083333,0.416667,0,0
C10332,0.7365449356794108,0.06999839999994399,0.3722954555997021,0.44229385559964607,0.6944443333333333,0.0,0.8417377969094415,0.7365449356794108,0.75,0.333333,0,0
C10333,0.8959168673321388,0.0,0.32576832213289897,0.32576832213289897,0.4444443333333334,0.0,0.9999999999959072,0.8959168673321388,0.0,0.333333,0,0
C10334,0.27913425512465107,0.055649999999930436,0.0,0.055649999999930436,0.388889,0.0,0.0,0.27913425512465107,0.166667,0.0,0,0
C10335,0.41503329733241107,0.0,0.7254607426650546,0.7254607426650546,0.5555556666666667,0.0,0.9999999999969369,0.41503329733241107,0.0,0.666667,0,0
C10336,0.03856183066640959,0.4595599999969363,0.0,0.4595599999969363,0.6666666666666666,0.333333,0.0,0.03856183066640959,1.0,0.0,0,0
C10338,0.9839449355960642,0.2711999999989152,0.3709006679985164,0.6421006679974317,0.75,0.0,0.5776363216580386,0.9839449355960642,1.0,0.25,0,0
C10339,0.8506301139914937,4.99999999995e-05,1.7006345859829934,1.700684585982993,0.472222,0.0,0.9999706000686952,0.8506301139914937,0.083333,0.333333,0,0
C10340,0.0415527311764217,0.36302235294074936,0.0,0.36302235294074936,0.6666666666666666,1.0,0.0,0.0415527311764217,1.0,0.0,1,1
C10341,0.8897202126637009,0.0,0.04738044166650873,0.04738044166650873,0.388889,0.0,0.9999999999296474,0.8897202126637009,0.0,0.166667,0,0
C10342,0.015406790499974322,0.1799999999997,0.0,0.1799999999997,0.5530303333333334,1.0,0.0,0.015406790499974322,0.75,0.0,1,1
C10343,0.10871938323060197,0.4186399999993559,0.0,0.4186399999993559,0.6666666666666666,0.083333,0.0,0.10871938323060197,1.0,0.0,0,0
C10344,0.025808526142838708,0.22113999999984205,0.0,0.22113999999984205,0.6666666666666666,0.583333,0.0,0.025808526142838708,1.0,0.0,1,1
C10345,1.0104722843434326,0.0,0.6959817730404523,0.6959817730404523,0.6060606666666667,0.0,0.999999999993753,1.0104722843434326,0.0,0.909091,0,0
C10347,0.08197061583265025,0.05416666666621528,0.0,0.05416666666621528,0.11616166666666668,0.0,0.0,0.08197061583265025,0.166667,0.0,0,0
C10349,0.0067733559999729066,0.06976799999972093,0.0,0.06976799999972093,0.26262599999999997,0.75,0.0,0.0067733559999729066,0.333333,0.0,1,1
C10350,0.24856526607388996,0.017991111111097784,0.0,0.017991111111097784,0.6666666666666666,0.090909,0.0,0.24856526607388996,1.0,0.0,0,0
C10351,0.2837443803116133,0.06779374999978814,0.31624935749901173,0.3840431074987999,0.44444466666666665,0.0,0.8234735927331456,0.2837443803116133,0.166667,0.166667,0,0
C10353,0.8364460666610904,0.24115333333172567,0.1324578293324503,0.37361116266417593,0.4166666666666667,0.0,0.3545339180594766,0.8364460666610904,0.166667,0.083333,0,0
C10354,0.044631464444196495,0.18333333333231483,0.0,0.18333333333231483,0.2333333333333333,0.0,0.0,0.044631464444196495,0.1,0.0,0,0
C10355,0.027456724736813203,0.3004326315786311,0.0,0.3004326315786311,0.6666666666666666,1.0,0.0,0.027456724736813203,1.0,0.0,1,1
C10356,0.008678480499956608,0.194999999999025,0.0,0.194999999999025,0.31818166666666664,0.0,0.0,0.008678480499956608,0.5,0.0,0,0
C10357,0.3450312772721,0.07675999999986044,0.0,0.07675999999986044,0.6666666666666666,0.0,0.0,0.3450312772721,1.0,0.0,0,0
C10358,0.3440803843321864,0.3351733333322161,0.0,0.3351733333322161,0.6666666666666666,0.0,0.0,0.3440803843321864,1.0,0.0,0,0
C10360,0.004316052799991368,0.05694399999988612,0.0,0.05694399999988612,0.5252526666666667,0.8,0.0,0.004316052799991368,0.666667,0.0,1,1
C10361,0.4010990124758084,0.0,0.04338871866662534,0.04338871866662534,0.361111,0.0,0.99999999997805,0.4010990124758084,0.0,0.083333,0,0
C10362,0.15067089199986897,0.28210086956497205,0.0,0.28210086956497205,0.6666666666666666,0.0,0.0,0.15067089199986897,1.0,0.0,0,0
C10365,0.0076183127083174615,0.22881458333285662,0.0,0.22881458333285662,0.05808066666666667,0.0,0.0,0.0076183127083174615,0.083333,0.0,0,0
C10366,0.004912326823523632,0.07484117647050018,0.0,0.07484117647050018,0.11616166666666668,0.181818,0.0,0.004912326823523632,0.166667,0.0,0,0
C10368,0.005125901641023012,0.0627164102563781,0.0,0.0627164102563781,0.6666666666666666,1.0,0.0,0.005125901641023012,1.0,0.0,1,1
C10369,0.8559340988319067,0.018363333333302728,1.0919992016648468,1.1103625349981494,0.5555553333333333,0.0,0.9834618579462675,0.8559340988319067,0.333333,0.333333,0,0
C10370,0.0716321806664279,0.0,0.3973385736653422,0.3973385736653422,0.239899,0.2,0.9999999999916109,0.0716321806664279,0.0,0.083333,0,0
C10371,0.8573821838841258,0.0,0.020267684444331847,0.020267684444331847,0.361111,0.0,0.9999999997258909,0.8573821838841258,0.0,0.083333,0,0
C10372,0.2508001541656217,0.40990416666495877,0.0,0.40990416666495877,0.5555556666666667,0.0,0.0,0.2508001541656217,0.666667,0.0,0,0
C10373,0.8407048866610621,0.0,0.31628656199789146,0.31628656199789146,0.4166666666666667,0.0,0.9999999999789221,0.8407048866610621,0.0,0.25,0,0
C10376,0.6775572541610204,0.3661499999969488,0.6063819258282802,0.972531925825229,0.4444443333333334,0.0,0.6235085036499415,0.6775572541610204,0.083333,0.25,0,0
C10377,1.0661042849911158,1.006041666658283,0.0,1.006041666658283,0.6666666666666666,0.0,0.0,1.0661042849911158,1.0,0.0,0,0
C10378,0.10333448347781159,0.1126652173908145,0.0,0.1126652173908145,0.361111,0.25,0.0,0.10333448347781159,0.083333,0.0,0,0
C10380,0.9701175678737873,0.0,0.4278857417494652,0.4278857417494652,0.5,0.0,0.9999999999970787,0.9701175678737873,0.0,0.5,0,0
C10384,0.0943114576663523,0.0,0.7777169039974077,0.7777169039974077,0.08838366666666668,0.0,0.999999999995714,0.0943114576663523,0.0,0.083333,0,0
C10385,0.2507176415549984,1.1264177777752746,0.0,1.1264177777752746,0.6666666666666666,0.083333,0.0,0.2507176415549984,1.0,0.0,0,0
C10386,1.0227707039948861,0.5336399999973318,0.0,0.5336399999973318,0.6666666666666666,0.0,0.0,1.0227707039948861,1.0,0.0,0,0
C10387,0.0012171845714268326,0.009159999999986915,0.0,0.009159999999986915,0.237374,0.0,0.0,0.0012171845714268326,0.166667,0.0,0,0
C10389,0.05737753279977049,0.6523999999973904,0.0,0.6523999999973904,0.40656566666666666,1.0,0.0,0.05737753279977049,0.583333,0.0,1,1
C10390,0.17230282499876928,0.12922142857050556,0.0,0.12922142857050556,0.358586,0.0,0.0,0.17230282499876928,0.166667,0.0,0,0
C10391,0.955357225619029,0.0,0.10808194874932449,0.10808194874932449,0.388889,0.0,0.9999999999421735,0.955357225619029,0.0,0.166667,0,0
C10393,0.2830735524985847,0.0,0.09378617749953107,0.09378617749953107,0.361111,0.0,0.9999999999466872,0.2830735524985847,0.0,0.083333,0,0
C10395,0.7184041499952107,0.2288066666651413,1.0732670346595117,1.302073701324653,0.4368686666666666,0.0,0.8242751800932143,0.7184041499952107,0.25,0.333333,0,0
C10396,0.00030634733333282277,0.0027499999999954167,0.0,0.0027499999999954167,0.11868666666666666,0.0,0.0,0.00030634733333282277,0.083333,0.0,0,0
C10398,0.13613742166643977,0.00704999999998825,0.6612849954988979,0.6683349954988862,0.20000000000000004,0.0,0.9894513978033205,0.13613742166643977,0.1,0.2,0,0
C10399,0.8480593972175108,0.025927777777633738,0.0,0.025927777777633738,0.361111,0.0,0.0,0.8480593972175108,0.083333,0.0,0,0
C10402,0.0316759715998733,0.2796479999988814,0.0,0.2796479999988814,0.6666666666666666,0.583333,0.0,0.0316759715998733,1.0,0.0,1,1
C10403,0.12447700674968881,0.06134749999984663,0.0,0.06134749999984663,0.5277776666666667,0.0,0.0,0.12447700674968881,0.583333,0.0,0,0
C10404,0.1704898124995738,0.02449999999993875,0.0,0.02449999999993875,0.388889,0.0,0.0,0.1704898124995738,0.166667,0.0,0,0
C10405,0.23438904671719943,0.13089465648834978,0.0,0.13089465648834978,0.6666666666666666,0.083333,0.0,0.23438904671719943,1.0,0.0,0,0
C10406,0.3017027529993966,0.5494239999989011,0.04920920659990158,0.5986332065988027,0.3838383333333333,0.1,0.08220260095380348,0.3017027529993966,0.25,0.083333,0,0
C10408,0.2013503999979865,0.599999999994,0.0,0.599999999994,0.5,0.0,0.0,0.2013503999979865,0.5,0.0,0,0
C10409,0.25022644089974977,0.0,0.23688726419976308,0.23688726419976308,0.361111,0.0,0.9999999999957786,0.25022644089974977,0.0,0.083333,0,0
C10410,0.5345634571758416,0.03001411764702351,0.0,0.03001411764702351,0.5555556666666667,0.0,0.0,0.5345634571758416,0.666667,0.0,0,0
C10412,0.38974955623046936,0.0,0.1518848972306524,0.1518848972306524,0.4166666666666667,0.0,0.9999999999949355,0.38974955623046936,0.0,0.25,0,0
C10413,0.6455519511410127,0.22303999999936275,0.3507301385704265,0.5737701385697893,0.7777776666666667,0.0,0.6112729035410053,0.6455519511410127,1.0,0.333333,0,0
C10414,0.08755797459982488,0.3064199999993871,0.0,0.3064199999993871,0.5833333333333334,0.0,0.0,0.08755797459982488,0.75,0.0,0,0
C10415,1.0125814384949372,0.3891649999980542,0.0,0.3891649999980542,0.6388889999999999,0.0,0.0,1.0125814384949372,0.916667,0.0,0,0
C10417,0.010825440230760904,0.1282407692306706,0.0,0.1282407692306706,0.6666666666666666,0.25,0.0,0.010825440230760904,1.0,0.0,0,0
C10419,0.6904999269991369,0.0,0.5108959777493614,0.5108959777493614,0.4166666666666667,0.0,0.9999999999975533,0.6904999269991369,0.0,0.25,0,0
C10420,0.36652138644403714,0.12098111111097667,0.0,0.12098111111097667,0.4722223333333333,0.0,0.0,0.36652138644403714,0.416667,0.0,0,0
C10421,0.060279816799758884,0.2594559999989622,0.0,0.2594559999989622,0.23232299999999997,0.0,0.0,0.060279816799758884,0.333333,0.0,0,0
C10422,0.8927825685671773,0.0,0.05722767761877511,0.05722767761877511,0.361111,0.0,0.9999999999167902,0.8927825685671773,0.0,0.083333,0,0
C10423,0.6721397897762842,0.0,0.4824753728878167,0.4824753728878167,0.4444443333333334,0.0,0.9999999999953941,0.6721397897762842,0.0,0.333333,0,0
C10424,0.011454941259250773,0.14058666666656253,0.0,0.14058666666656253,0.20454533333333336,1.0,0.0,0.011454941259250773,0.25,0.0,1,1
C10425,0.21323503854804318,0.0,0.012300144516109194,0.012300144516109194,0.3636363333333333,0.0,0.9999999998688712,0.21323503854804318,0.0,0.090909,0,0
C10426,0.0065565407368352036,0.1329778947367021,0.0,0.1329778947367021,0.6666666666666666,0.4,0.0,0.0065565407368352036,1.0,0.0,1,1
C10428,0.7773372143320377,0.056666666666572225,0.5850192891656916,0.6416859558322638,0.4444443333333334,0.0,0.9116909663472449,0.7773372143320377,0.083333,0.25,0,0
C10429,0.045433477142792236,0.18251142857116784,0.0,0.18251142857116784,0.6666666666666666,0.0,0.0,0.045433477142792236,1.0,0.0,0,0
